id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
8919,Morera,26/01/2011 10:04,Medio (4 - 8 mts),55.0,Mediano,-68.8488035074,-32.868648357,6,Residencial Norte,2694682.37982,0,medio
20721,Morera,31/05/2011 10:44,Medio (4 - 8 mts),107.0,Grande,-68.8630629396,-32.8979991738,5,Residencial Sur,2423808.92355,0,muy alto
38588,Paraiso,17/12/2010 10:30,Alto (> 8 mts),220.0,Grande,-68.8518322865,-32.8708930599,6,Residencial Norte,2694682.37982,0,muy alto
4272,Morera,26/07/2011 10:53,Medio (4 - 8 mts),84.0,Grande,-68.83704236,-32.8712201906,4,Cuarta Oeste,1173332.70145,1,alto
13324,Acer,22/02/2011 13:42,Alto (> 8 mts),144.0,Grande,-68.8480930984,-32.8661923968,6,Residencial Norte,2694682.37982,0,muy alto
12794,Morera,21/01/2011 13:14,Alto (> 8 mts),150.0,Grande,-68.8480509169,-32.8637879536,6,Residencial Norte,2694682.37982,0,muy alto
5502,Paraiso sombrilla,26/04/2011 09:41,Medio (4 - 8 mts),64.0,Grande,-68.8374003633,-32.8775489275,1,Parque Central,1655357.93265,0,alto
18995,Morera,13/07/2011 09:45,Alto (> 8 mts),167.0,Grande,-68.8410266162,-32.8714505236,4,Cuarta Oeste,1173332.70145,1,muy alto
40963,Morera,18/04/2011 14:27,Alto (> 8 mts),168.0,Grande,-68.841774861,-32.8847600132,1,Parque Central,1655357.93265,1,muy alto
4910,Morera,20/07/2011 10:29,Medio (4 - 8 mts),25.0,Mediano,-68.8431810303,-32.8658670727,4,Cuarta Oeste,1173332.70145,0,bajo
3517,Paraiso sombrilla,02/09/2011 11:24,Bajo (2 - 4 mts),123.0,Grande,-68.8264882044,-32.8682484273,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
12825,Jacarand,20/01/2011 12:04,Medio (4 - 8 mts),50.0,Mediano,-68.8472599827,-32.8635206703,4,Cuarta Oeste,1173332.70145,0,medio
42044,Pltano,08/04/2011 10:12,Alto (> 8 mts),215.0,Grande,-68.8418306692,-32.8800538797,1,Parque Central,1655357.93265,0,muy alto
16688,Paraiso,20/07/2011 14:32,Alto (> 8 mts),165.0,Grande,-68.8409192027,-32.8632682286,4,Cuarta Oeste,1173332.70145,1,muy alto
20776,Acer,31/05/2011 11:11,Medio (4 - 8 mts),58.0,Mediano,-68.8609450083,-32.8957476436,5,Residencial Sur,2423808.92355,0,medio
29554,Pltano,25/02/2011 12:48,Alto (> 8 mts),136.0,Grande,-68.8427456258,-32.8923658323,2,Barrio Civico,2366816.36021,0,muy alto
23708,Fresno americano,24/01/2011 19:26,Bajo (2 - 4 mts),98.0,Grande,-68.84920186,-32.9011692383,2,Barrio Civico,2366816.36021,0,alto
2749,Morera,13/10/2011 10:43,Medio (4 - 8 mts),35.0,Mediano,-68.8353160802,-32.8843888741,3,Parque O'Higgins,1531146.02653,0,medio
47852,Morera,21/09/2011 09:15,Alto (> 8 mts),106.0,Grande,-68.8289144351,-32.8731352293,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
25742,Morera,03/02/2011 10:53,Alto (> 8 mts),125.0,Grande,-68.8408910558,-32.9027364912,2,Barrio Civico,2366816.36021,0,muy alto
2833,Pltano,09/11/2011 12:20,Alto (> 8 mts),170.0,Grande,-68.8343905171,-32.8938474596,3,Parque O'Higgins,1531146.02653,1,muy alto
38215,Fresno americano,24/08/2010 10:28,Medio (4 - 8 mts),113.0,Grande,-68.8467171397,-32.8741307881,6,Residencial Norte,2694682.37982,0,muy alto
23912,Morera,19/01/2012 10:50,Alto (> 8 mts),130.0,Grande,-68.8524349715,-32.8997892782,2,Barrio Civico,2366816.36021,0,muy alto
23559,Fresno europeo,01/02/2011 16:11,Alto (> 8 mts),112.0,Grande,-68.8511579646,-32.9030775112,2,Barrio Civico,2366816.36021,0,muy alto
17091,Morera,15/08/2011 11:36,Alto (> 8 mts),195.0,Grande,-68.8379101579,-32.8633170254,4,Cuarta Oeste,1173332.70145,0,muy alto
39508,Paraiso,10/11/2010 10:34,Alto (> 8 mts),240.0,Grande,-68.8544899125,-32.8693065055,6,Residencial Norte,2694682.37982,0,muy alto
11039,Morera,28/03/2011 16:55,Medio (4 - 8 mts),26.0,Mediano,-68.8576940016,-32.8791464416,7,Residencial Parque,1786336.08966,1,bajo
22816,Fresno americano,14/06/2011 12:18,Medio (4 - 8 mts),38.0,Mediano,-68.8586593022,-32.9022214683,5,Residencial Sur,2423808.92355,0,medio
20590,Morera,30/05/2011 10:54,Bajo (2 - 4 mts),35.0,Mediano,-68.8626716863,-32.8972783642,5,Residencial Sur,2423808.92355,0,medio
10625,Acacia SP,17/03/2011 10:01,Medio (4 - 8 mts),52.0,Mediano,-68.8571133931,-32.8743011076,6,Residencial Norte,2694682.37982,0,medio
45120,Morera,31/08/2011 13:25,Alto (> 8 mts),150.0,Grande,-68.825784849,-32.8708856923,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
41945,Morera,19/04/2011 11:31,Medio (4 - 8 mts),61.0,Grande,-68.8384019436,-32.878515717,1,Parque Central,1655357.93265,0,alto
33153,Pltano,09/06/2011 09:16,Alto (> 8 mts),180.0,Grande,-68.8529888009,-32.8920917397,5,Residencial Sur,2423808.92355,0,muy alto
19555,Fresno americano,26/07/2011 09:50,Medio (4 - 8 mts),98.0,Grande,-68.8381716494,-32.8710534537,4,Cuarta Oeste,1173332.70145,0,alto
5214,Palo borracho,09/08/2011 09:47,Bajo (2 - 4 mts),80.0,Grande,-68.8398707171,-32.8731484089,4,Cuarta Oeste,1173332.70145,0,alto
37288,lamo criollo,15/03/2011 11:50,Alto (> 8 mts),155.0,Grande,-68.8585649844,-32.8734136148,6,Residencial Norte,2694682.37982,0,muy alto
18214,Caducifolio,05/08/2011 12:04,Medio (4 - 8 mts),50.0,Mediano,-68.8388675947,-32.8680235769,4,Cuarta Oeste,1173332.70145,0,medio
41215,Fresno europeo,18/04/2011 10:05,Alto (> 8 mts),150.0,Grande,-68.8376983311,-32.8821405885,1,Parque Central,1655357.93265,0,muy alto
6035,Morera,18/04/2011 10:40,Alto (> 8 mts),52.0,Mediano,-68.8475968473,-32.8859039805,1,Parque Central,1655357.93265,0,medio
27635,Morera,01/11/2011 10:53,Alto (> 8 mts),128.0,Grande,-68.8372334183,-32.8940187048,2,Barrio Civico,2366816.36021,1,muy alto
32540,Fresno europeo,23/06/2011 11:01,Medio (4 - 8 mts),41.0,Mediano,-68.8503529932,-32.8894283519,5,Residencial Sur,2423808.92355,0,medio
20091,Paraiso,10/08/2011 11:20,Alto (> 8 mts),113.0,Grande,-68.8341837323,-32.86584684,4,Cuarta Oeste,1173332.70145,1,muy alto
40519,Pltano,12/04/2011 10:17,Alto (> 8 mts),120.0,Grande,-68.8440716593,-32.8831604101,1,Parque Central,1655357.93265,1,muy alto
8523,Morera,09/02/2011 08:40,Alto (> 8 mts),77.0,Grande,-68.8391263094,-32.8982313991,2,Barrio Civico,2366816.36021,0,alto
4918,Paraiso,20/07/2011 09:21,Muy bajo (1 - 2 mts),5.0,Chico,-68.8428229922,-32.864841617,4,Cuarta Oeste,1173332.70145,0,bajo
34762,Morera,30/03/2011 10:39,Alto (> 8 mts),180.0,Grande,-68.8511813187,-32.8782407497,6,Residencial Norte,2694682.37982,0,muy alto
25080,Acer,14/02/2011 17:56,Medio (4 - 8 mts),48.0,Mediano,-68.8367853145,-32.8970022017,2,Barrio Civico,2366816.36021,0,medio
20164,Fresno europeo,13/05/2011 09:56,Alto (> 8 mts),115.0,Grande,-68.8590717872,-32.8924707393,5,Residencial Sur,2423808.92355,0,muy alto
39220,Morera,26/11/2010 09:32,Alto (> 8 mts),160.0,Grande,-68.8551111148,-32.8729023156,6,Residencial Norte,2694682.37982,0,muy alto
14560,Perenne,15/12/2011 08:07,Bajo (2 - 4 mts),80.0,Grande,-68.8791608375,-32.8670249038,8,Aeroparque,2203364.73622,0,alto
20148,lamo criollo,16/05/2011 10:24,Alto (> 8 mts),185.0,Grande,-68.8619033046,-32.8910898612,5,Residencial Sur,2423808.92355,0,muy alto
15422,Paraiso,17/11/2011 13:13,Bajo (2 - 4 mts),70.0,Grande,-68.8585412578,-32.8713249015,6,Residencial Norte,2694682.37982,0,alto
19571,Morera,26/07/2011 09:11,Bajo (2 - 4 mts),53.0,Mediano,-68.8384418742,-32.8722902059,4,Cuarta Oeste,1173332.70145,0,medio
42393,Fresno europeo,29/09/2011 11:21,Alto (> 8 mts),180.0,Grande,-68.8336845247,-32.8752515723,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
20656,Paraiso,03/06/2011 13:35,Alto (> 8 mts),150.0,Grande,-68.8607713421,-32.8965882726,5,Residencial Sur,2423808.92355,0,muy alto
35156,Fresno americano,30/03/2011 10:34,Alto (> 8 mts),118.0,Grande,-68.8515069551,-32.8822138449,1,Parque Central,1655357.93265,0,muy alto
44147,Fresno europeo,06/10/2011 16:39,Alto (> 8 mts),104.0,Grande,-68.8353362321,-32.8786178146,1,Parque Central,1655357.93265,0,muy alto
41863,Conifera,05/05/2011 12:32,Alto (> 8 mts),80.0,Grande,-68.8415616481,-32.8785816155,1,Parque Central,1655357.93265,0,alto
4876,Paraiso,21/07/2011 10:42,Medio (4 - 8 mts),100.0,Grande,-68.845081076,-32.8724360802,6,Residencial Norte,2694682.37982,0,muy alto
5781,Pltano,04/05/2011 11:42,Medio (4 - 8 mts),35.0,Mediano,-68.8412916117,-32.8779856678,1,Parque Central,1655357.93265,0,medio
28204,Morera,14/03/2011 18:13,Alto (> 8 mts),98.0,Grande,-68.8477309779,-32.8935568738,2,Barrio Civico,2366816.36021,0,alto
45839,Morera,26/08/2011 10:51,Medio (4 - 8 mts),112.0,Grande,-68.8203588954,-32.8688248609,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
30877,Prunas,15/02/2011 13:07,Bajo (2 - 4 mts),31.0,Mediano,-68.8554400692,-32.8654850596,6,Residencial Norte,2694682.37982,0,medio
8361,Fresno europeo,03/02/2011 18:22,Muy bajo (1 - 2 mts),32.0,Mediano,-68.839912203,-32.9027894864,2,Barrio Civico,2366816.36021,0,medio
34156,Morera,10/03/2011 13:30,Medio (4 - 8 mts),45.0,Mediano,-68.8566438505,-32.8727410552,6,Residencial Norte,2694682.37982,0,medio
34482,Morera,10/03/2011 12:31,Medio (4 - 8 mts),160.0,Grande,-68.8491090566,-32.8748277301,6,Residencial Norte,2694682.37982,0,muy alto
33304,Fresno europeo,24/06/2011 11:02,Alto (> 8 mts),70.0,Grande,-68.8575798109,-32.8896948,5,Residencial Sur,2423808.92355,0,alto
16055,Morera,15/07/2011 09:09,Alto (> 8 mts),200.0,Grande,-68.8447057148,-32.8714005349,6,Residencial Norte,2694682.37982,0,muy alto
23106,Morera,17/01/2011 17:05,Medio (4 - 8 mts),57.0,Mediano,-68.8472727672,-32.9021089825,2,Barrio Civico,2366816.36021,0,medio
23878,Morera,28/02/2012 13:16,Alto (> 8 mts),190.0,Grande,-68.8524656912,-32.9005525871,2,Barrio Civico,2366816.36021,0,muy alto
26922,Fresno europeo,01/11/2011 18:12,Medio (4 - 8 mts),84.0,Grande,-68.8356932635,-32.8860210956,3,Parque O'Higgins,1531146.02653,0,alto
47301,Morera,20/09/2011 10:31,Muy bajo (1 - 2 mts),8.0,Chico,-68.83167102,-32.8739255165,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
33430,Pltano,02/06/2011 14:10,Alto (> 8 mts),170.0,Grande,-68.8560917762,-32.8886587306,5,Residencial Sur,2423808.92355,0,muy alto
16022,Morera,10/08/2011 14:31,Alto (> 8 mts),210.0,Grande,-68.8436280823,-32.8706969646,4,Cuarta Oeste,1173332.70145,1,muy alto
44847,Fresno europeo,19/08/2011 13:51,Medio (4 - 8 mts),90.0,Grande,-68.8241537564,-32.8668406641,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
5554,Pltano,04/10/2011 10:36,Alto (> 8 mts),160.0,Grande,-68.8405894663,-32.8802257265,1,Parque Central,1655357.93265,0,muy alto
30586,Fresno americano,09/02/2011 11:58,Alto (> 8 mts),56.0,Mediano,-68.857485507,-32.8658716702,6,Residencial Norte,2694682.37982,0,medio
5441,Morera,18/04/2011 09:57,Alto (> 8 mts),180.0,Grande,-68.8426078715,-32.8786445743,1,Parque Central,1655357.93265,0,muy alto
18284,Paraiso,04/08/2011 11:20,Alto (> 8 mts),140.0,Grande,-68.8394357397,-32.8684956845,4,Cuarta Oeste,1173332.70145,0,muy alto
12666,Paraiso,17/01/2011 12:25,Medio (4 - 8 mts),90.0,Grande,-68.8464608015,-32.8628444123,4,Cuarta Oeste,1173332.70145,0,alto
2647,Caducifolio,24/10/2011 09:02,Alto (> 8 mts),120.0,Grande,-68.834252509,-32.8799397311,1,Parque Central,1655357.93265,0,muy alto
42184,Morera,06/05/2011 10:25,Alto (> 8 mts),160.0,Grande,-68.840342366,-32.873942836,1,Parque Central,1655357.93265,0,muy alto
36220,Fresno europeo,30/03/2011 12:11,Muy bajo (1 - 2 mts),15.0,Chico,-68.8550032066,-32.8784141789,6,Residencial Norte,2694682.37982,0,bajo
13753,Paraiso,28/01/2011 08:24,Medio (4 - 8 mts),90.0,Grande,-68.8497668365,-32.863967411,6,Residencial Norte,2694682.37982,0,alto
7580,Fresno europeo,24/06/2011 09:53,Bajo (2 - 4 mts),50.0,Mediano,-68.8523364511,-32.8827009494,1,Parque Central,1655357.93265,0,medio
16700,Fresno europeo,20/07/2011 13:40,Medio (4 - 8 mts),50.0,Mediano,-68.8403723573,-32.8641821216,4,Cuarta Oeste,1173332.70145,0,medio
2539,Morera,14/10/2011 11:49,Muy bajo (1 - 2 mts),20.0,Chico,-68.8339851061,-32.8849064052,3,Parque O'Higgins,1531146.02653,0,bajo
21696,Morera,10/06/2011 08:08,Medio (4 - 8 mts),42.0,Mediano,-68.8573805233,-32.8954708629,5,Residencial Sur,2423808.92355,0,medio
180,Morera,26/02/2012 19:39,Bajo (2 - 4 mts),44.0,Mediano,-68.8572069582,-32.8646130845,6,Residencial Norte,2694682.37982,0,medio
14522,Paraiso sombrilla,30/11/2011 16:22,Bajo (2 - 4 mts),110.0,Grande,-68.8785714341,-32.8656848662,8,Aeroparque,2203364.73622,0,muy alto
17000,Morera,15/08/2011 11:08,Medio (4 - 8 mts),149.0,Grande,-68.8371684337,-32.8645455344,4,Cuarta Oeste,1173332.70145,0,muy alto
7728,Morera,19/05/2011 09:41,Alto (> 8 mts),150.0,Grande,-68.8505045291,-32.887367142,5,Residencial Sur,2423808.92355,0,muy alto
6339,Paraiso sombrilla,30/06/2011 14:40,Medio (4 - 8 mts),132.0,Grande,-68.8543271171,-32.8904358661,5,Residencial Sur,2423808.92355,0,muy alto
12392,Morera,21/01/2011 10:09,Alto (> 8 mts),112.0,Grande,-68.8480858506,-32.8663280778,6,Residencial Norte,2694682.37982,0,muy alto
46967,Paraiso,09/09/2011 08:45,Medio (4 - 8 mts),76.0,Grande,-68.8305402261,-32.8709853696,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
8023,Ailanthus,15/03/2011 12:14,Bajo (2 - 4 mts),25.0,Mediano,-68.8483080742,-32.8885850228,5,Residencial Sur,2423808.92355,0,bajo
6141,Fresno americano,07/04/2011 11:19,Medio (4 - 8 mts),56.0,Mediano,-68.8435773895,-32.8812615063,1,Parque Central,1655357.93265,0,medio
10617,Morera,15/03/2011 12:15,Medio (4 - 8 mts),110.0,Grande,-68.855708385,-32.874109534,6,Residencial Norte,2694682.37982,1,muy alto
26681,Ligustro,10/11/2011 09:45,Muy bajo (1 - 2 mts),12.0,Chico,-68.8323581539,-32.8942107261,3,Parque O'Higgins,1531146.02653,0,bajo
34654,Morera,01/04/2011 09:41,Alto (> 8 mts),140.0,Grande,-68.8494896694,-32.8769165112,6,Residencial Norte,2694682.37982,0,muy alto
22461,Morera,24/06/2011 10:28,Alto (> 8 mts),110.0,Grande,-68.8611499023,-32.8989933223,5,Residencial Sur,2423808.92355,0,muy alto
28054,Morera,16/03/2011 18:16,Muy bajo (1 - 2 mts),8.0,Chico,-68.8456721652,-32.8935824358,2,Barrio Civico,2366816.36021,0,bajo
46364,Morera,19/09/2011 13:34,Alto (> 8 mts),137.0,Grande,-68.8247867955,-32.8741837759,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
21124,Fresno europeo,21/06/2011 09:53,Alto (> 8 mts),120.0,Grande,-68.8625380201,-32.8992719058,5,Residencial Sur,2423808.92355,1,muy alto
32079,Morera,08/06/2011 09:16,Alto (> 8 mts),192.0,Grande,-68.8592202598,-32.8870780185,5,Residencial Sur,2423808.92355,0,muy alto
33414,Morera,02/06/2011 13:17,Alto (> 8 mts),150.0,Grande,-68.8571768172,-32.8880794003,5,Residencial Sur,2423808.92355,0,muy alto
10614,Paraiso sombrilla,15/03/2011 13:33,Medio (4 - 8 mts),60.0,Mediano,-68.8583173989,-32.8736243897,6,Residencial Norte,2694682.37982,0,alto
14150,Tilo,30/11/2011 11:03,Medio (4 - 8 mts),58.0,Mediano,-68.8762046781,-32.8674726789,8,Aeroparque,2203364.73622,0,medio
4817,Paraiso,28/07/2011 09:47,Alto (> 8 mts),220.0,Grande,-68.8410556477,-32.8666525981,4,Cuarta Oeste,1173332.70145,0,muy alto
43350,Morera,26/10/2011 12:33,Alto (> 8 mts),180.0,Grande,-68.8325383657,-32.8800550385,3,Parque O'Higgins,1531146.02653,1,muy alto
42730,Pltano,26/09/2011 11:12,Alto (> 8 mts),250.0,Grande,-68.8278586878,-32.8770282848,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
45149,Paraiso,01/09/2011 11:40,Medio (4 - 8 mts),70.0,Grande,-68.8244515089,-32.8708116026,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
41045,Pltano,12/04/2011 10:45,Alto (> 8 mts),181.0,Grande,-68.8394868799,-32.8803555758,1,Parque Central,1655357.93265,0,muy alto
808,Paraiso sombrilla,13/12/2011 12:18,Medio (4 - 8 mts),60.0,Mediano,-68.8801344677,-32.8663554118,8,Aeroparque,2203364.73622,0,alto
588,Morera,08/03/2012 09:38,Alto (> 8 mts),170.0,Grande,-68.8201188853,-32.8682252464,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
37471,Morera,04/01/2011 12:34,Alto (> 8 mts),74.0,Grande,-68.8572555999,-32.8709942711,6,Residencial Norte,2694682.37982,0,alto
29907,Morera,15/03/2011 09:17,Bajo (2 - 4 mts),11.0,Chico,-68.8403368516,-32.8916882041,2,Barrio Civico,2366816.36021,0,bajo
22003,Fresno europeo,27/05/2011 10:26,Muy bajo (1 - 2 mts),2.0,Chico,-68.858952259,-32.894797821,5,Residencial Sur,2423808.92355,0,bajo
17995,Morera,29/07/2011 17:54,Muy bajo (1 - 2 mts),5.0,Chico,-68.8400889666,-32.8674226317,4,Cuarta Oeste,1173332.70145,0,bajo
41921,Morera,20/04/2011 10:08,Bajo (2 - 4 mts),7.0,Chico,-68.8382579547,-32.8798446462,1,Parque Central,1655357.93265,0,bajo
33799,Fresno europeo,13/05/2011 08:39,Medio (4 - 8 mts),52.0,Mediano,-68.8566739188,-32.8861269067,5,Residencial Sur,2423808.92355,0,medio
19228,Jacarand,05/07/2011 12:26,Bajo (2 - 4 mts),26.0,Mediano,-68.839617278,-32.8722698974,4,Cuarta Oeste,1173332.70145,0,bajo
17887,Morera,01/08/2011 10:30,Alto (> 8 mts),165.0,Grande,-68.8365310375,-32.8676954846,4,Cuarta Oeste,1173332.70145,0,muy alto
30062,Fresno europeo,05/04/2011 09:26,Alto (> 8 mts),168.0,Grande,-68.8396462421,-32.8867050472,3,Parque O'Higgins,1531146.02653,0,muy alto
30359,Morera,14/03/2011 11:12,Alto (> 8 mts),127.0,Grande,-68.8400867982,-32.8906080714,3,Parque O'Higgins,1531146.02653,0,muy alto
29301,Morera,22/02/2011 12:21,Alto (> 8 mts),204.0,Grande,-68.8439129966,-32.8878974324,1,Parque Central,1655357.93265,1,muy alto
3712,Morera,26/08/2011 10:38,Alto (> 8 mts),115.0,Grande,-68.8218115495,-32.8700978871,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
19531,Morera,26/07/2011 10:47,Medio (4 - 8 mts),100.0,Grande,-68.837018656,-32.8711415573,4,Cuarta Oeste,1173332.70145,0,muy alto
43821,Fresno europeo,18/10/2011 13:03,Medio (4 - 8 mts),110.0,Grande,-68.8311070485,-32.8816446916,3,Parque O'Higgins,1531146.02653,0,muy alto
19012,Pltano,12/07/2011 09:56,Alto (> 8 mts),160.0,Grande,-68.8399716246,-32.8707613679,4,Cuarta Oeste,1173332.70145,0,muy alto
674,Jacarand,30/01/2012 17:42,Muy bajo (1 - 2 mts),14.0,Chico,-68.8527703975,-32.9020982708,2,Barrio Civico,2366816.36021,1,bajo
10842,Morera,17/03/2011 12:47,Alto (> 8 mts),178.0,Grande,-68.8539174228,-32.8786192203,6,Residencial Norte,2694682.37982,0,muy alto
29281,Morera,22/02/2011 13:44,Alto (> 8 mts),232.0,Grande,-68.8427757368,-32.8879878902,3,Parque O'Higgins,1531146.02653,0,muy alto
259,Fresno europeo,07/03/2012 11:39,Muy bajo (1 - 2 mts),12.0,Chico,-68.8220074972,-32.8668966448,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
46134,Morera,27/09/2011 11:24,Alto (> 8 mts),140.0,Grande,-68.8238910926,-32.8743252535,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
24459,Paraiso,20/01/2011 09:33,Medio (4 - 8 mts),128.0,Grande,-68.8463265847,-32.90261304,2,Barrio Civico,2366816.36021,0,muy alto
29312,Fresno americano,22/02/2011 10:29,Alto (> 8 mts),138.0,Grande,-68.8437557619,-32.8886255117,2,Barrio Civico,2366816.36021,0,muy alto
12558,Olmo comun,11/01/2011 09:59,Bajo (2 - 4 mts),68.0,Grande,-68.8447477877,-32.8633118093,4,Cuarta Oeste,1173332.70145,0,alto
6129,Pltano,28/04/2011 12:10,Bajo (2 - 4 mts),5.0,Chico,-68.8377492976,-32.8838477857,3,Parque O'Higgins,1531146.02653,0,bajo
47068,Morera,28/09/2011 08:48,Bajo (2 - 4 mts),14.0,Chico,-68.8340404126,-32.8737412204,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
34258,Morera,04/03/2011 12:05,Medio (4 - 8 mts),160.0,Grande,-68.8527152918,-32.874441144,6,Residencial Norte,2694682.37982,0,muy alto
16610,Paraiso,26/07/2011 09:40,Alto (> 8 mts),93.0,Grande,-68.8406831938,-32.8658962795,4,Cuarta Oeste,1173332.70145,0,alto
5541,Paraiso,08/04/2011 13:30,Bajo (2 - 4 mts),120.0,Grande,-68.8419024214,-32.8806212389,1,Parque Central,1655357.93265,0,muy alto
38532,Paraiso,22/12/2010 13:00,Medio (4 - 8 mts),160.0,Grande,-68.8531559812,-32.870797465,6,Residencial Norte,2694682.37982,0,muy alto
40524,Pltano,12/04/2011 10:07,Alto (> 8 mts),195.0,Grande,-68.8437134411,-32.883104058,1,Parque Central,1655357.93265,0,muy alto
7202,Jacarand,15/06/2011 10:18,Alto (> 8 mts),127.0,Grande,-68.8610164901,-32.8990542311,5,Residencial Sur,2423808.92355,0,muy alto
35596,Fresno europeo,17/03/2011 11:35,Alto (> 8 mts),94.0,Grande,-68.857077959,-32.8747094804,6,Residencial Norte,2694682.37982,0,alto
39638,Fresno europeo,22/10/2010 11:10,Medio (4 - 8 mts),56.0,Mediano,-68.846521965,-32.869886094,6,Residencial Norte,2694682.37982,0,medio
47598,Fresno americano,15/09/2011 10:10,Medio (4 - 8 mts),53.0,Mediano,-68.8294692007,-32.8719140114,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
34962,Morera,04/04/2011 10:29,Alto (> 8 mts),130.0,Grande,-68.8573196188,-32.8803833122,7,Residencial Parque,1786336.08966,0,muy alto
12479,Fresno europeo,25/01/2011 10:10,Bajo (2 - 4 mts),25.0,Mediano,-68.8493910421,-32.8668336988,6,Residencial Norte,2694682.37982,0,bajo
1045,Aguaribay,15/12/2011 18:23,Bajo (2 - 4 mts),150.0,Grande,-68.8813777606,-32.8679517898,8,Aeroparque,2203364.73622,0,muy alto
36401,Pltano,21/03/2011 11:57,Alto (> 8 mts),290.0,Grande,-68.8520246499,-32.8791013155,6,Residencial Norte,2694682.37982,0,muy alto
37006,Pltano,07/04/2011 17:15,Alto (> 8 mts),168.0,Grande,-68.8576658294,-32.8769330289,7,Residencial Parque,1786336.08966,0,muy alto
2315,Morera,02/11/2011 10:43,Medio (4 - 8 mts),50.0,Mediano,-68.8361515085,-32.8946348319,2,Barrio Civico,2366816.36021,1,medio
44265,Pltano,13/10/2011 10:55,Alto (> 8 mts),260.0,Grande,-68.8350003806,-32.8846986319,3,Parque O'Higgins,1531146.02653,0,muy alto
40502,Fresno europeo,08/04/2011 12:27,Muy bajo (1 - 2 mts),10.0,Chico,-68.8427900045,-32.8827571089,1,Parque Central,1655357.93265,0,bajo
14939,Acacia SP,19/12/2011 11:21,Bajo (2 - 4 mts),36.0,Mediano,-68.8801588691,-32.8739312761,8,Aeroparque,2203364.73622,0,medio
9325,Morera,17/02/2011 10:42,Alto (> 8 mts),184.0,Grande,-68.8459357824,-32.8644490705,4,Cuarta Oeste,1173332.70145,0,muy alto
37301,Pltano,17/03/2011 10:02,Alto (> 8 mts),220.0,Grande,-68.8580153522,-32.8756296401,6,Residencial Norte,2694682.37982,0,muy alto
3230,Fresno europeo,22/09/2011 08:08,Medio (4 - 8 mts),53.0,Mediano,-68.8219090888,-32.8718546699,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
37493,Morera,15/11/2010 12:25,Alto (> 8 mts),70.0,Grande,-68.8568935419,-32.8695620566,6,Residencial Norte,2694682.37982,0,alto
7961,Morera,23/02/2011 12:47,Muy bajo (1 - 2 mts),30.0,Mediano,-68.8429304692,-32.8885699653,3,Parque O'Higgins,1531146.02653,0,medio
